title,url
An economic and operational evaluation of urban car-sharing,https://doi.org/10.1016/S1361-9209(99)00016-4
Improving the energy efficiency of freight in the United States through commodity-based analysis: justification and implementation,https://doi.org/10.1016/S1361-9209(99)00021-8
Non-motorised modes in transport systems: a multimodal chain perspective for The Netherlands,https://doi.org/10.1016/S1361-9209(99)00022-X
Alternative pollution permit systems for transportation networks based on origin/destination pairs and paths,https://doi.org/10.1016/S1361-9209(99)00023-1
Real-time prediction of extreme ambient carbon monoxide concentrations due to vehicular exhaust emissions using univariate linear stochastic models,https://doi.org/10.1016/S1361-9209(99)00024-3
The accessibility of railway stations: the role of the bicycle in The Netherlands,https://doi.org/10.1016/S1361-9209(99)00019-X
Development of an emissions inventory model for mobile sources,https://doi.org/10.1016/S1361-9209(99)00025-5
Statistical methods for estimating speed correction factors with confidence intervals for mobile source emissions models,https://doi.org/10.1016/S1361-9209(99)00026-7
A queueing based traffic flow model,https://doi.org/10.1016/S1361-9209(99)00028-0
Environmental impact of scrapping old cars,https://doi.org/10.1016/S1361-9209(99)00030-9
Congested urban transportation networks and emission paradoxes,https://doi.org/10.1016/S1361-9209(99)00031-0
Are vehicle emission inspection programs living up to expectations?,https://doi.org/10.1016/S1361-9209(99)00029-2
Linking land use with household vehicle emissions in the central puget sound: methodological framework and findings,https://doi.org/10.1016/S1361-9209(99)00032-2
An environmental economic analysis of the new rail link to European main port Rotterdam,https://doi.org/10.1016/S1361-9209(99)00033-4
Travel behaviour and environmental concern,https://doi.org/10.1016/S1361-9209(99)00034-6
"Transportation–land-use interaction: empirical findings in North America, and their implications for modeling",https://doi.org/10.1016/S1361-9209(99)00036-X
Modelling the effects of transport policy levers on fuel efficiency and national fuel consumption,https://doi.org/10.1016/S1361-9209(99)00037-1
EFECT – evaluation framework of environmental impacts and costs of transport initiatives,https://doi.org/10.1016/S1361-9209(99)00038-3
Aircraft noise social cost and charge mechanisms – a case study of Amsterdam Airport Schiphol,https://doi.org/10.1016/S1361-9209(99)00035-8
Driving speeds in Europe for pollutant emissions estimation,https://doi.org/10.1016/S1361-9209(00)00002-X
Variability in urban driving patterns,https://doi.org/10.1016/S1361-9209(00)00003-1
Vehicular emissions and air quality assessment in roadway tunnels: the Salim Slam tunnel,https://doi.org/10.1016/S1361-9209(00)00004-3
Analysis of the impact of hybrid vehicles on energy systems in Japan,https://doi.org/10.1016/S1361-9209(00)00005-5
The diffusion of cleaner vehicles in CO,https://doi.org/10.1016/S1361-9209(00)00006-7
"Phasing out lead in automotive fuels: conversion considerations, policy formulation, and application to Lebanon",https://doi.org/10.1016/S1361-9209(00)00007-9
The phase-out of leaded gasoline in the EU: a successful failure?,https://doi.org/10.1016/S1361-9209(00)00009-2
A critical examination of an airport noise mitigation scheme and an aircraft noise charge: the case of capacity expansion and externalities at Sydney (Kingsford Smith) airport,https://doi.org/10.1016/S1361-9209(00)00010-9
Index,https://doi.org/10.1016/S1361-9209(00)00018-3
The determination of success factors in European demonstration projects for new propulsion systems and transport concepts,https://doi.org/10.1016/S1361-9209(00)00008-0
Statistical modeling of vehicle emissions from inspection/maintenance testing data: an exploratory analysis,https://doi.org/10.1016/S1361-9209(00)00011-0
Towards a real-time microscopic emissions model,https://doi.org/10.1016/S1361-9209(00)00012-2
Explaining high-occupancy-toll lane use,https://doi.org/10.1016/S1361-9209(00)00013-4
Why has car-fleet specific fuel consumption not shown any decrease since 1990? Quantitative analysis of Dutch passenger car-fleet specific fuel consumption,https://doi.org/10.1016/S1361-9209(00)00014-6
Travel blending: an Australian travel awareness initiative,https://doi.org/10.1016/S1361-9209(00)00015-8
Methodology and results of the evaluation of alternative short tests applied in inspection and maintenance programmes,https://doi.org/10.1016/S1361-9209(00)00016-X
A model system for the assessment of the effects of car and fuel green taxes on CO,https://doi.org/10.1016/S1361-9209(00)00021-3
"Short-term, real-time prediction of the extreme ambient carbon monoxide concentrations due to vehicular exhaust emissions using transfer function-noise model",https://doi.org/10.1016/S1361-9209(00)00017-1
Erratum to “Pricing aircraft emissions at Lyon-Satolas Airport” [Transportation Research D 2 (2) 89–105],https://doi.org/10.1016/S1361-9209(00)00019-5
Improving the resolution of gridded-hourly mobile emissions: incorporating spatial variability and handling missing data,https://doi.org/10.1016/S1361-9209(00)00020-1
Modelling of vehicular exhausts – a review,https://doi.org/10.1016/S1361-9209(00)00022-5
"Platinum, fuel cells, and future US road transport",https://doi.org/10.1016/S1361-9209(00)00023-7
The measurement of vehicular driving cycle within the city of Edinburgh,https://doi.org/10.1016/S1361-9209(00)00024-9
The effect of age and technological change on motor vehicle emissions,https://doi.org/10.1016/S1361-9209(00)00025-0
A Danish decision-support GIS tool for management of urban air quality and human exposures,https://doi.org/10.1016/S1361-9209(00)00026-2
Dynamics of a transportation pollution permit system with stability analysis and computations,https://doi.org/10.1016/S1361-9209(00)00028-6
Traffic emission pollution sampling and analysis on urban streets with high-rising buildings,https://doi.org/10.1016/S1361-9209(00)00029-8
Paradoxes in networks with zero emission links: implications for telecommunications versus transportation,https://doi.org/10.1016/S1361-9209(00)00032-8
Metal resource constraints for electric-vehicle batteries,https://doi.org/10.1016/S1361-9209(00)00030-4
Independent driving pattern factors and their influence on fuel-use and exhaust emission factors,https://doi.org/10.1016/S1361-9209(01)00003-7
A study of social and economic implications of mobile sources on air quality in Lebanon,https://doi.org/10.1016/S1361-9209(01)00004-9
"Modelling particle emissions from traffic flows at a freeway in Brisbane, Australia",https://doi.org/10.1016/S1361-9209(01)00005-0
An analysis of the retail and lifecycle cost of battery-powered electric vehicles,https://doi.org/10.1016/S1361-9209(00)00031-6
Vessel accident oil-spillage: Post US OPA-90,https://doi.org/10.1016/S1361-9209(01)00002-5
Assessing traveler responsiveness to land and location based accessibility and mobility solutions,https://doi.org/10.1016/S1361-9209(01)00006-2
Spatial structure and mobility,https://doi.org/10.1016/S1361-9209(01)00007-4
A review of the evidence for induced travel and changes in transportation and environmental policy in the US and the UK,https://doi.org/10.1016/S1361-9209(01)00009-8
A multicriteria decision support methodology for evaluating airport expansion plans,https://doi.org/10.1016/S0969-6997(01)00005-9
The efficacy of low emission zones in central London as a means of reducing nitrogen dioxide concentrations,https://doi.org/10.1016/S1361-9209(01)00008-6
The effects of small roundabouts on emissions and fuel consumption: a case study,https://doi.org/10.1016/S1361-9209(01)00011-6
"Vehicle inspection and maintenance, and air pollution in Mexico City",https://doi.org/10.1016/S1361-9209(01)00010-4
Characterizing on-road variables that affect passenger vehicle modal operation,https://doi.org/10.1016/S1361-9209(01)00012-8
Introducing environmental equity dimensions into the sustainable transport discourse: issues and pitfalls,https://doi.org/10.1016/S1361-9209(01)00013-X
Means of transport and ontological security: Do cars provide psycho-social benefits to their users?,https://doi.org/10.1016/S1361-9209(01)00015-3
Environmental charges in airline markets,https://doi.org/10.1016/S1361-9209(01)00016-5
An environmental-economic evaluation of hybrid electric vehicles: Toyota's Prius vs. its conventional internal combustion engine Corolla,https://doi.org/10.1016/S1361-9209(01)00014-1
Effect of roadway network aggregation levels on modeling of traffic-induced emission inventories in Beirut,https://doi.org/10.1016/S1361-9209(01)00017-7
A comparison of technologies for carbon-neutral passenger transport,https://doi.org/10.1016/S1361-9209(01)00018-9
Mitigating air pollution impacts of passenger ferries,https://doi.org/10.1016/S1361-9209(01)00019-0
"The Stockholm environmental zone, a method to curb air pollution from bus and truck traffic",https://doi.org/10.1016/S1361-9209(01)00020-7
Travel behavior at the household level: understanding linkages with residential choice,https://doi.org/10.1016/S1361-9209(01)00021-9
"Heuristic policy analysis of regional land use, transit, and travel pricing scenarios using two urban models",https://doi.org/10.1016/S1361-9209(01)00022-0
Environmental effects of a kilometre charge in road transport: an investigation for the Netherlands,https://doi.org/10.1016/S1361-9209(01)00023-2
Built environments and mode choice: toward a normative framework,https://doi.org/10.1016/S1361-9209(01)00024-4
External costs of the Belgian interurban freight traffic: a network analysis of their internalisation,https://doi.org/10.1016/S1361-9209(01)00025-6
Evaluation of fuel cell auxiliary power units for heavy-duty diesel trucks,https://doi.org/10.1016/S1361-9209(01)00026-8
Unconventional funding of urban public transport,https://doi.org/10.1016/S1361-9209(01)00027-X
Environmental analyses of land transportation systems in The Netherlands,https://doi.org/10.1016/S1361-9209(02)00002-0
Why railway passengers are more polluting in the peak than in the off-peak; environmental effects of capacity management by railway companies under conditions of fluctuating demand,https://doi.org/10.1016/S1361-9209(02)00003-2
Pricing road use: politico-economic and fairness considerations,https://doi.org/10.1016/S1361-9209(02)00005-6
Vehicular pollution control in Delhi,https://doi.org/10.1016/S1361-9209(02)00006-8
Editorial Board,https://doi.org/10.1016/S1361-9209(02)00020-2
Environmental benefits of natural gas for buses,https://doi.org/10.1016/S1361-9209(02)00007-X
Valuing reductions in environmental pollution in a residential location context,https://doi.org/10.1016/S1361-9209(02)00010-X
An experimental study of the effect of low-noise wheels in reducing noise and vibration,https://doi.org/10.1016/S1361-9209(02)00011-1
Noise prediction for highways in Thailand,https://doi.org/10.1016/S1361-9209(02)00012-3
Reducing the climate change impacts of aviation by restricting cruise altitudes,https://doi.org/10.1016/S1361-9209(02)00013-5
Editorial Board,https://doi.org/10.1016/S1361-9209(02)00051-2
Mobilizing meanings of mobility: car users’ constructions of the goods and bads of car use,https://doi.org/10.1016/S1361-9209(02)00014-7
"Exposure of drivers and conductors to noise, heat, dust and volatile organic compounds in the state transport special buses of Kolkata city",https://doi.org/10.1016/S1361-9209(02)00015-9
A parametric study of the energy demands of car transportation: a case study of two competing commuter routes in the UK,https://doi.org/10.1016/S1361-9209(02)00016-0
"Sustainable transportation and land development on the periphery: a case study of Freiburg, Germany and Chula Vista, California",https://doi.org/10.1016/S1361-9209(02)00017-2
"Employer travel plans, cycling and gender: will travel plan measures improve the outlook for cycling to work in the UK?",https://doi.org/10.1016/S1361-9209(02)00018-4
Comment on “Statistical modelling of vehicle emissions from inspection/maintenance testing data: an explanatory analysis”,https://doi.org/10.1016/S1361-9209(02)00009-3
Statistical modeling of vehicle emissions from inspection/maintenance testing data: an exploratory analysis––Reply,https://doi.org/10.1016/S1361-9209(02)00008-1
Editorial Board,https://doi.org/10.1016/S1361-9209(03)00008-7
Are women potentially more accommodating than men to a sustainable transportation system in Sweden?,https://doi.org/10.1016/S1361-9209(02)00034-2
PM10 conformity determinations: the equivalent emissions method,https://doi.org/10.1016/S1361-9209(02)00035-4
The measurement of train noise: a case study in northern Italy,https://doi.org/10.1016/S1361-9209(02)00036-6
Car dependence in a public transport dominated city: evidence from Hong Kong,https://doi.org/10.1016/S1361-9209(02)00037-8
Willingness to pay for road curviness and road type,https://doi.org/10.1016/S1361-9209(02)00038-X
Editorial Board,https://doi.org/10.1016/S1361-9209(03)00027-0
Connecting readers to the research information they need,https://doi.org/10.1016/S1361-9209(03)00023-3
An international urban air pollution model for the transportation sector,https://doi.org/10.1016/S1361-9209(02)00047-0
Railroad noise: economic valuation and policy,https://doi.org/10.1016/S1361-9209(02)00048-2
Supply chain supernetworks and environmental criteria,https://doi.org/10.1016/S1361-9209(02)00049-4
A logit analysis of vehicle emissions using inspection and maintenance testing data,https://doi.org/10.1016/S1361-9209(03)00004-X
"Modelling of sub-micrometer particle concentrations in free-flowing freeway traffic, Brisbane, Australia: some empirical results",https://doi.org/10.1016/S1361-9209(03)00005-1
Interior noise profiles of buses in Curitiba,https://doi.org/10.1016/S1361-9209(03)00019-1
Editorial Board &amp; Publication Information,https://doi.org/10.1016/S1361-9209(03)00046-4
Comparison and evaluation of several mobile-source and line-source models in Israel,https://doi.org/10.1016/S1361-9209(03)00002-6
