title,url
Editorial,https://doi.org/10.1016/j.trpro.2014.07.001
Vehicle Tracking Using the k-shortest Paths Algorithm and Dual Graphs,https://doi.org/10.1016/j.trpro.2014.07.002
"Modelling Public Transport Route Choice, with Multiple Access and Egress Modes",https://doi.org/10.1016/j.trpro.2014.07.003
Simultaneously Accounting for Inter-alternative Correlation and Taste Heterogeneity among Long Distance Travelers Using Mixed Nested Logit (MXNL) Model so as to Improve Toll Road Traffic and Revenue Forecast,https://doi.org/10.1016/j.trpro.2014.07.004
Developing a Successful Stated Preference Methodology for Determining Destination Choice Coefficients and Using it to Investigate its Empirical Structural Relationship with Toll Route Choice,https://doi.org/10.1016/j.trpro.2014.07.005
A Bottom up Approach to Estimate Production-consumption Matrices from a Synthetic Firm Population Generated by Iterative Proportional Updating,https://doi.org/10.1016/j.trpro.2014.07.006
Predicting Intermodal Transport Changes Through a Flow Game Framework,https://doi.org/10.1016/j.trpro.2014.07.007
Project Appraisal and Long Term Strategic Vision,https://doi.org/10.1016/j.trpro.2014.07.008
The Impact of Transport Investments on Competitiveness,https://doi.org/10.1016/j.trpro.2014.07.009
The Impact of Transforming a Road Financing Toll Scheme to a Congestion Charging Scheme – The Case of Oslo,https://doi.org/10.1016/j.trpro.2014.07.010
Cost-benefit Analysis for an ITS-solution based on Change in Consumers’ Surplus for the Users,https://doi.org/10.1016/j.trpro.2014.07.011
Can bus Rapid Transit be a Sustainable Means of Public Transport in Fast Growing Cities? Empirical Evidence in the Case of Oslo,https://doi.org/10.1016/j.trpro.2014.07.012
"Trade-off Across Privacy, Security and Surveillance in the Case of Metro Travel in Europe",https://doi.org/10.1016/j.trpro.2014.07.013
Capturing the Usage of the German Car Fleet for a One Year Period to Evaluate the Suitability of Battery Electric Vehicles – A Model based Approach,https://doi.org/10.1016/j.trpro.2014.07.014
New Urban Living and Mobility,https://doi.org/10.1016/j.trpro.2014.07.015
Changes in Travel Demand in Budapest During the Last 10 Years,https://doi.org/10.1016/j.trpro.2014.07.016
Mobility Biographies in Three Generations – Socialization Effects on Commute Mode Choice,https://doi.org/10.1016/j.trpro.2014.07.017
The Effect of Fuel Price on Demands for Road and Rail Travel: An Application to the French Case,https://doi.org/10.1016/j.trpro.2014.07.018
Effects of Longer Lorries and Freight Trains in an International Corridor between Sweden and Germany,https://doi.org/10.1016/j.trpro.2014.07.019
Intermodal Transport of Windmills,https://doi.org/10.1016/j.trpro.2014.07.020
Unlocking Mineral Resource Potential in Southern African Countries: Is Rail Infrastructure up to the Challenge?,https://doi.org/10.1016/j.trpro.2014.07.021
Meeting the Needs of Regional Train Travelers: A Comparison of Four Regions in Europe,https://doi.org/10.1016/j.trpro.2014.07.022
Delivering Sustainable and Integrated Bus Network in a De-regulated Environment: A Comparative Study of a Higher Education Institute and Pharmaceutical Company,https://doi.org/10.1016/j.trpro.2014.07.023
Reviewing Efficiency and Effectiveness of Interurban Public Transport Services: A Practical Experience,https://doi.org/10.1016/j.trpro.2014.07.024
Enhancing the Experience of the Train Journey: Changing the Focus from Satisfaction to Emotional Experience of Customers,https://doi.org/10.1016/j.trpro.2014.07.025
Influencing the Train Experience: Using a Successful Measurement Instrument,https://doi.org/10.1016/j.trpro.2014.07.026
Taxi: Different Solutions in Different Segments,https://doi.org/10.1016/j.trpro.2014.07.027
Shaping the Future: Case Studies in UK Accessibility Planning,https://doi.org/10.1016/j.trpro.2014.07.028
Preface,https://doi.org/10.1016/j.trpro.2014.09.001
On the Influence of Columns in Densely Populated Corridors,https://doi.org/10.1016/j.trpro.2014.09.002
Analysis of Crowd Flow Capacity through a Door Connected to a Crowded Corridor.,https://doi.org/10.1016/j.trpro.2014.09.003
Exploring Pedestrian Walking through Angled Corridors,https://doi.org/10.1016/j.trpro.2014.09.004
Experimental Study on Pedestrian Flow through Wide Bottleneck,https://doi.org/10.1016/j.trpro.2014.09.005
Empirical Data for Pedestrian Counterflow through Bottlenecks in the Channel,https://doi.org/10.1016/j.trpro.2014.09.006
Anticipation Behavior Upstream of a Bottleneck,https://doi.org/10.1016/j.trpro.2014.09.007
Quantification of Bottleneck Effects for Different Types of Facilities,https://doi.org/10.1016/j.trpro.2014.09.008
Multi-pattern of Complex Social Pedestrian Groups,https://doi.org/10.1016/j.trpro.2014.09.009
Behavioral Dynamics of Heading Alignment in Pedestrian Following,https://doi.org/10.1016/j.trpro.2014.09.010
Density and Velocity Patterns during One Year of Pedestrian Tracking,https://doi.org/10.1016/j.trpro.2014.09.011
The Dynamics of Waiting: The Exclusive Queueing Process,https://doi.org/10.1016/j.trpro.2014.09.012
High Statistics Measurements of Pedestrian Dynamics,https://doi.org/10.1016/j.trpro.2014.09.013
Experimental Study of Phase Transition in Pedestrian Flow,https://doi.org/10.1016/j.trpro.2014.09.014
A Virtual Reality Platform to Study Crowd Behaviors,https://doi.org/10.1016/j.trpro.2014.09.015
Using Case Study Data to Validate 3D Agent-based Pedestrian Simulation Tool for Building Egress Modeling,https://doi.org/10.1016/j.trpro.2014.09.016
The Visual Coupling between Neighbors in Real and Virtual Crowds,https://doi.org/10.1016/j.trpro.2014.09.017
Wayfinding Search Strategies and Matching Familiarity in the Built Environment through Virtual Navigation,https://doi.org/10.1016/j.trpro.2014.09.018
Pedestrian Group Behaviour Analysis under Different Density Conditions,https://doi.org/10.1016/j.trpro.2014.09.020
The Predicted form of Clusters Using Inter-person Distance and Angle: Evidence from a Mock-up Set at the Daegu Subway Station,https://doi.org/10.1016/j.trpro.2014.09.021
