title,url
Proceedings of the IEEE Intelligent Vehicles Symposium 2000 (Cat. No.00TH8511),https://ieeexplore.ieee.org/xpl/conhome/7217/proceeding
Cognitive and hybrid model of human driver,https://ieeexplore.ieee.org/document/898309/
Graphical models for driver behavior recognition in a SmartCar,https://ieeexplore.ieee.org/document/898310/
Automatic processing of a car driver eye scanning movements on a simulated highway driving context,https://ieeexplore.ieee.org/document/898311/
Construction of a traffic simulator for an evaluation tool of ITS,https://ieeexplore.ieee.org/document/898312/
A survey of intelligent vehicle applications worldwide,https://ieeexplore.ieee.org/document/898313/
Stereo for 2D visual navigation,https://ieeexplore.ieee.org/document/898314/
Stereo vision-based vehicle detection,https://ieeexplore.ieee.org/document/898315/
Advanced lane recognition-fusing vision and radar,https://ieeexplore.ieee.org/document/898316/
EMS-Vision: a perceptual system for autonomous vehicles,https://ieeexplore.ieee.org/document/898317/
Motion estimation with a mobile camera for traffic applications,https://ieeexplore.ieee.org/document/898318/
On the use of motion as a primitive quantity for autonomous vehicle guidance,https://ieeexplore.ieee.org/document/898319/
A system architecture for an intelligent airbag deployment,https://ieeexplore.ieee.org/document/898320/
A novel fuzzy control of the intensity of head lights for night driving,https://ieeexplore.ieee.org/document/898321/
Structuring automated vehicle guidance knowledge in The Netherlands,https://ieeexplore.ieee.org/document/898322/
Car cockpit 3D reconstruction by a structured light sensor,https://ieeexplore.ieee.org/document/898323/
COSIMA-a component system information and management architecture,https://ieeexplore.ieee.org/document/898324/
/sup RT/m@ps: a framework for prototyping automotive multi-sensor applications,https://ieeexplore.ieee.org/document/898325/
An information system for systematic validation of the software used in vehicular microcontrollers,https://ieeexplore.ieee.org/document/898326/
Mobile robot multisensor reconfiguration,https://ieeexplore.ieee.org/document/898327/
The electric vehicle sharing demonstration: the ITS/EV project urban rent-a-car system in the Yokohama Minato Mirai 21 area,https://ieeexplore.ieee.org/document/898328/
"DepthFinder, a real-time depth detection system for aided driving",https://ieeexplore.ieee.org/document/898329/
Reliable stereo matching for highly-safe intelligent vehicles and its VLSI implementation,https://ieeexplore.ieee.org/document/898330/
TV camera-based vehicle motion detection and its chip implementation,https://ieeexplore.ieee.org/document/898331/
EMS-Vision: mission performance on road networks,https://ieeexplore.ieee.org/document/898332/
EMS-Vision: enhanced abilities for locomotion,https://ieeexplore.ieee.org/document/898333/
"Autonomous driving on vehicle test tracks: overview, implementation and results",https://ieeexplore.ieee.org/document/898334/
Sensor and navigation data fusion for an autonomous vehicle,https://ieeexplore.ieee.org/document/898335/
The electronic copilot for an autonomous vehicle-state of development,https://ieeexplore.ieee.org/document/898336/
Enhancing the integrity of integrated GPS/INS systems by cycle slip detection and correction,https://ieeexplore.ieee.org/document/898337/
An observer-based second order sliding mode vehicle control strategy,https://ieeexplore.ieee.org/document/898338/
Driving autonomously off-road up to 35 km/h,https://ieeexplore.ieee.org/document/898339/
A fast and robust vision based road following algorithm,https://ieeexplore.ieee.org/document/898340/
Quintic G/sup 2/-splines for trajectory planning of autonomous vehicles,https://ieeexplore.ieee.org/document/898341/
Paths of bounded curvature with minimal number of maneuvers,https://ieeexplore.ieee.org/document/898342/
Building smarter sensors - lessons learned from computer vision,https://ieeexplore.ieee.org/document/898343/
Shape-based pedestrian detection,https://ieeexplore.ieee.org/document/898344/
Lane recognition in urban environment using optimal control theory,https://ieeexplore.ieee.org/document/898345/
Location and relative speed estimation of vehicles by monocular vision,https://ieeexplore.ieee.org/document/898346/
Tracking cycle: a new concept for simultaneous tracking of multiple moving objects in a typical traffic scene,https://ieeexplore.ieee.org/document/898347/
A vision navigation algorithm based on linear lane model,https://ieeexplore.ieee.org/document/898348/
A stereo-based vehicle detection method under windy conditions,https://ieeexplore.ieee.org/document/898349/
Color modeling by spherical influence field in sensing driving environment,https://ieeexplore.ieee.org/document/898350/
A virtual mirror for assisting drivers,https://ieeexplore.ieee.org/document/898351/
Genetic approach for obstacle detection using linear stereo vision,https://ieeexplore.ieee.org/document/898352/
Robust vehicle detection at large distance using low resolution cameras,https://ieeexplore.ieee.org/document/898353/
Real-time stereo vision for urban traffic scene understanding,https://ieeexplore.ieee.org/document/898354/
An embedded system for autonomous collision avoidance and line tracking using artificial CMOS retina sensor,https://ieeexplore.ieee.org/document/898355/
Segmentation of a road from a vehicle-mounted radar and accuracy of the estimation,https://ieeexplore.ieee.org/document/898356/
Building a 2D environment map from laser range-finder data,https://ieeexplore.ieee.org/document/898357/
EMS-vision: gaze control in autonomous vehicles,https://ieeexplore.ieee.org/document/898358/
EMS-vision: recognition of intersections on unmarked road networks,https://ieeexplore.ieee.org/document/898359/
Angle-dependent edge detection for traffic signs recognition,https://ieeexplore.ieee.org/document/898360/
Measurement of distance and height in images based on easy attainable calibration parameters,https://ieeexplore.ieee.org/document/898361/
Real-time recognition of corridor under varying lighting conditions for autonomous vehicle,https://ieeexplore.ieee.org/document/898362/
Terrain perception for DEMO III,https://ieeexplore.ieee.org/document/898363/
Depth map from the combination of matched points with active contours,https://ieeexplore.ieee.org/document/898364/
Developing a forward collision warning system simulation,https://ieeexplore.ieee.org/document/898366/
Side collision warning systems for transit buses,https://ieeexplore.ieee.org/document/898367/
Pedestrian tracking from a moving vehicle,https://ieeexplore.ieee.org/document/898368/
