title,url
Factors influencing the perceived value of travel time in European urban areas,10.1007/s11116-023-10376-2
Does temporary employment increase length of commuting? Longitudinal evidence from Australia and Germany,10.1007/s11116-023-10374-4
Car energy efficiency and emissions in the built environment,10.1007/s11116-024-10491-8
"Correction to: The role of culture and evolving attitudes in travel behaviour assimilation among south asian immigrants in Melbourne, Australia (Transportation, (2023), 50, 4, (1261-1287), 10.1007/s11116-022-10277-w)",10.1007/s11116-022-10333-5
Estimating flexibility preferences to resolve temporal scheduling conflicts in activity-based modelling,10.1007/s11116-022-10330-8
Current and future European culture of mobility: insights from in-depth conversations with thinkers,10.1007/s11116-024-10519-z
"Correction to: E-bikes in rural areas: current and potential users in the Netherlands (Transportation, (2023), 50, 4, (1449-1470), 10.1007/s11116-022-10283-y)",10.1007/s11116-023-10389-x
An innovative supervised learning structure for trajectory reconstruction of sparse LPR data,10.1007/s11116-022-10320-w
The impact of relocations on distances traveled for commuting and grocery shopping: structural equation models of panel data,10.1007/s11116-024-10498-1
Meta-analysis of travel-based multitasking by railway passengers in Japan between 1983 and 2019: direct observation and YouTube videos,10.1007/s11116-024-10522-4
Socioeconomic differences in effect size: predicting commuting mode choice of migrants and locals using a light gradient boosting approach,10.1007/s11116-022-10317-5
"Traditional taxi, e-hailing or ride-hailing? A GSEM approach to exploring service adoption patterns",10.1007/s11116-022-10356-y
Mining bike sharing trip record data: a closer examination of the operating performance at station level,10.1007/s11116-022-10342-4
Exploring the causal effects of the built environment on travel behavior: a unique randomized experiment in Shanghai,10.1007/s11116-022-10325-5
Vehicle ownership over the life course among older Americans: a longitudinal analysis,10.1007/s11116-022-10326-4
Age and domestic migration effects on workers’ commuting distance,10.1007/s11116-022-10341-5
"Correction to: The dynamic relationship between industrialization, urbanization, CO2 emissions, and transportation modes in Korea: empirical evidence from maritime and air transport (Transportation, (2023), 50, 6, (2111-2137), 10.1007/s11116-022-10303-x)",10.1007/s11116-022-10357-x
Integrated multiresolution framework for spatialized population synthesis,10.1007/s11116-022-10358-w
