title,url
"Mobility in development context: changing perspectives, new interpretations, and the real issues",https://doi.org/10.1016/S0966-6923(99)00034-4
Modal choice and modal change: the journey to work in Britain since 1890,https://doi.org/10.1016/S0966-6923(99)00031-9
Airline hubs in Southeast Asia: national economic development and nodal accessibility,https://doi.org/10.1016/S0966-6923(99)00030-7
Mode choices for trips to work in Geneva: an empirical analysis,https://doi.org/10.1016/S0966-6923(99)00026-5
"Disasters and transport systems: loss, recovery and competition at the Port of Kobe after the 1995 earthquake",https://doi.org/10.1016/S0966-6923(99)00023-X
Air transport operations and policy in Zimbabwe 1980–1998,https://doi.org/10.1016/S0966-6923(99)00025-3
Book Review,https://doi.org/10.1016/S0966-6923(99)00036-8
"Global Airlines: Competition in a transnational industry (second edition), Pat Hanlon, Butterworth-Heinemann, Oxford (1999) 295 pp., ISBN 0-7506-435-1 £21.99",https://doi.org/10.1016/S0966-6923(99)00042-3
TGRG page,https://doi.org/10.1016/S0966-6923(99)00043-5
Effects of the Asian Crisis on the geography of Southeast Asia’s air traffic,https://doi.org/10.1016/S0966-6923(99)00041-1
Qualitative research on intra-urban travel: an alternative approach,https://doi.org/10.1016/S0966-6923(99)00039-3
The propensity of business travellers to use low cost airlines,https://doi.org/10.1016/S0966-6923(99)00032-0
The effect of low fare air carriers on airfares in the US,https://doi.org/10.1016/S0966-6923(99)00033-2
Intelligent transportation systems benefit priorities: an application to the Woodrow Wilson bridge,https://doi.org/10.1016/S0966-6923(99)00037-X
Socio-economic barriers to sustainable transport,https://doi.org/10.1016/S0966-6923(99)00038-1
Book reviews,https://doi.org/10.1016/S0966-6923(00)00002-8
Book review,https://doi.org/10.1016/S0966-6923(00)00003-X
Book review,https://doi.org/10.1016/S0966-6923(00)00004-1
TGRG page,https://doi.org/10.1016/S0966-6923(00)00005-3
Rail transport policy-making in UK Passenger Transport Authority areas,https://doi.org/10.1016/S0966-6923(00)00008-9
Bridging the Öresund: potential regional dynamics: Integration of Copenhagen (Denmark) and Malmö–Lund (Sweden) A cross-border project on the European metropolitan level,https://doi.org/10.1016/S0966-6923(00)00007-7
Economies of scale in large containerships: optimal size and geographical implications,https://doi.org/10.1016/S0966-6923(00)00010-7
Child road safety in the urban environment,https://doi.org/10.1016/S0966-6923(00)00006-5
Same city—different options: An analysis of the work trips of married couples in the metropolitan area of Oslo,https://doi.org/10.1016/S0966-6923(99)00040-X
The competitiveness of the river–sea transport system: market perspectives on the United Kingdom–Germany corridor,https://doi.org/10.1016/S0966-6923(00)00015-6
,https://doi.org/10.1016/S0966-6923(00)00016-8
,https://doi.org/10.1016/S0966-6923(00)00017-X
,https://doi.org/10.1016/S0966-6923(00)00018-1
,https://doi.org/10.1016/S0966-6923(00)00011-9
"TGRG page: Policy, theory and the future of transport geography",https://doi.org/10.1016/S0966-6923(00)00020-X
Power relations and market transformation in the transport sector: the example of the courier services industry,https://doi.org/10.1016/S0966-6923(00)00014-4
The role of regional airports and air services in the United Kingdom,https://doi.org/10.1016/S0966-6923(00)00021-1
The evolution of a regional container port system: the Pearl River Delta,https://doi.org/10.1016/S0966-6923(00)00013-2
The geographic effects of US airline alliances,https://doi.org/10.1016/S0966-6923(00)00012-0
"Office location decisions, modal split and the environment: the ineffectiveness of Norwegian land use policy",https://doi.org/10.1016/S0966-6923(00)00009-0
"Institutional governance, scale and transport policy – lessons from Tyne and Wear",https://doi.org/10.1016/S0966-6923(00)00019-3
,https://doi.org/10.1016/S0966-6923(00)00022-3
,https://doi.org/10.1016/S0966-6923(00)00023-5
,https://doi.org/10.1016/S0966-6923(00)00024-7
,https://doi.org/10.1016/S0966-6923(00)00025-9
,https://doi.org/10.1016/S0966-6923(00)00026-0
TGRG page: Ashgate series – transport and mobility,https://doi.org/10.1016/S0966-6923(00)00029-6
Referees for the Journal of Transport Geography,https://doi.org/10.1016/S0966-6923(00)00034-X
Index,https://doi.org/10.1016/S0966-6923(00)00042-9
An unpopular essay on transportation,https://doi.org/10.1016/S0966-6923(00)00045-4
