title,url
Editorial,https://doi.org/10.1016/S1366-5545(99)00027-7
Optimal fleet utilization and replacement,https://doi.org/10.1016/S1366-5545(99)00021-6
Railroad wheat transportation markets in the central plains: modeling with error correction and directed graphs,https://doi.org/10.1016/S1366-5545(99)00015-0
Identifying influential attributes in freight route/mode choice decisions: a content analysis,https://doi.org/10.1016/S1366-5545(99)00016-2
Freight industry attitudes towards policies to reduce congestion,https://doi.org/10.1016/S1366-5545(99)00017-4
Logistics services in Taiwanese maritime firms,https://doi.org/10.1016/S1366-5545(99)00022-8
Shipowner preferences and user charges: allocating port infrastructure costs,https://doi.org/10.1016/S1366-5545(99)00023-X
The virtual warehousing concept,https://doi.org/10.1016/S1366-5545(99)00024-1
The barge and rail freight market for export-bound grain movement from midwest to Mexican Gulf: an econometric analysis,https://doi.org/10.1016/S1366-5545(99)00025-3
The relationship between on-time performance and airline market share: a new approach,https://doi.org/10.1016/S1366-5545(99)00026-5
A comparison of the predictive potential of artificial neural networks and nested logit models for commuter mode choice,https://doi.org/10.1016/S1366-5545(99)00030-7
Airline network structure under demand uncertainty,https://doi.org/10.1016/S1366-5545(99)00031-9
The privatisation of Australia’s airports,https://doi.org/10.1016/S1366-5545(99)00032-0
Postponed manufacturing supplementary to transportation services?,https://doi.org/10.1016/S1366-5545(99)00028-9
Environmental purchasing and firm performance: an empirical investigation,https://doi.org/10.1016/S1366-5545(99)00034-4
Constant vs. time-varying hedge ratios and hedging efficiency in the BIFFEX market,https://doi.org/10.1016/S1366-5545(99)00029-0
Expense preference behavior in public transit systems,https://doi.org/10.1016/S1366-5545(99)00033-2
Fares and tolls in a competitive system with transit and highway: the case with two groups of commuters,https://doi.org/10.1016/S1366-5545(00)00002-8
Loading optimization of palletized products on trucks,https://doi.org/10.1016/S1366-5545(00)00003-X
Does quality pay? The case of the dry bulk market,https://doi.org/10.1016/S1366-5545(00)00005-3
Index,https://doi.org/10.1016/S1366-5545(00)00007-7
Aviation infrastructure performance and airline cost: a statistical cost estimation approach,https://doi.org/10.1016/S1366-5545(00)00008-9
"Airport charges, economic growth, and cost recovery",https://doi.org/10.1016/S1366-5545(00)00004-1
Towards better coordination of the supply chain,https://doi.org/10.1016/S1366-5545(00)00010-7
Changes in railroad rates since the Staggers Act,https://doi.org/10.1016/S1366-5545(00)00009-0
Resolving splits in location/allocation modeling: a heuristic procedure for transit center decisions,https://doi.org/10.1016/S1366-5545(00)00006-5
Advances in the valuation of travel time savings,https://doi.org/10.1016/S1366-5545(01)00002-3
