title,url
Link travel time prediction for decentralized route guidance architectures,https://ieeexplore.ieee.org/document/869017/
Evaluation of the TRANSCOM's system for managing incidents and traffic (TRANSMIT),https://ieeexplore.ieee.org/document/869018/
A stable vision system for moving vehicles,https://ieeexplore.ieee.org/document/869019/
Designing human-centered automation: trade-offs in collision avoidance system design,https://ieeexplore.ieee.org/document/869020/
Mobile phone location determination and its impact on intelligent transportation systems,https://ieeexplore.ieee.org/document/869021/
Special issue on vision applications and technology for intelligent vehicles: part I-infrastructure,https://ieeexplore.ieee.org/document/880963/
A vehicle occupant counting system based on near-infrared phenomenology and fuzzy neural classification,https://ieeexplore.ieee.org/document/880964/
Vehicle-type identification through automated virtual loop assignment and block-based direction-biased motion estimation,https://ieeexplore.ieee.org/document/880965/
An algorithm to estimate mean traffic speed using uncalibrated cameras,https://ieeexplore.ieee.org/document/880967/
Traffic monitoring and accident detection at intersections,https://ieeexplore.ieee.org/document/880968/
Image analysis and rule-based reasoning for a traffic monitoring system,https://ieeexplore.ieee.org/document/880969/
Special issue on vision applications and technology for intelligent vehicles: Part II - vehicles [Editorial],https://ieeexplore.ieee.org/document/892149/
Simultaneous detection of lane and pavement boundaries using model-based multisensor fusion,https://ieeexplore.ieee.org/document/892150/
Stereo- and neural network-based pedestrian detection,https://ieeexplore.ieee.org/document/892151/
Walking pedestrian recognition,https://ieeexplore.ieee.org/document/892152/
Visual perception of obstacles and vehicles for platooning,https://ieeexplore.ieee.org/document/892153/
A review of conflict detection and resolution modeling methods,https://ieeexplore.ieee.org/document/898217/
Benefits of direct-to tool in National Airspace System,https://ieeexplore.ieee.org/document/898221/
A probabilistic approach to aircraft conflict detection,https://ieeexplore.ieee.org/document/898224/
On optimal cooperative conflict resolution for air traffic management systems,https://ieeexplore.ieee.org/document/898228/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
Feasibility analysis of steering control as a driver-assistance function in collision situations,https://ieeexplore.ieee.org/document/911080/
Recognizing vehicles in infrared images using IMAP parallel vision board,https://ieeexplore.ieee.org/document/911081/
The use of computer vision in monitoring weaving sections,https://ieeexplore.ieee.org/document/911082/
Discrimination of the road condition toward understanding of vehicle driving environments,https://ieeexplore.ieee.org/document/911083/
Guest editorial special issue on automated air traffic control systems,https://ieeexplore.ieee.org/document/928714/
A study of aircraft taxi performance for enhancing airport surface traffic control,https://ieeexplore.ieee.org/document/928715/
The rate control index for traffic flow,https://ieeexplore.ieee.org/document/928716/
Validating a future operational concept for en route air traffic control,https://ieeexplore.ieee.org/document/928717/
Problem resolution support for free flight operations,https://ieeexplore.ieee.org/document/928718/
An experimental approach to measuring the effects of a controller conflict probe in a free routing environment,https://ieeexplore.ieee.org/document/928719/
A methodology for studying cognitive groupings in a target-tracking task,https://ieeexplore.ieee.org/document/928720/
Stability and performance of intersecting aircraft flows under decentralized conflict avoidance rules,https://ieeexplore.ieee.org/document/928721/
Safety verification of conflict resolution manoeuvres,https://ieeexplore.ieee.org/document/928722/
Investigation for a global AVL system,https://ieeexplore.ieee.org/document/954545/
Ultrasonic vehicle detector for side-fire implementation and extensive results including harsh conditions,https://ieeexplore.ieee.org/document/954546/
LED location beacon system based on processing of digital images,https://ieeexplore.ieee.org/document/954547/
Content-based event retrieval using semantic scene interpretation for automated traffic surveillance,https://ieeexplore.ieee.org/document/954548/
A radio-on-fiber based millimeter-wave road-vehicle communication system by a code division multiplexing radio transmission scheme,https://ieeexplore.ieee.org/document/969362/
Inter-vehicle spread spectrum communication and ranging system with concatenated EOE sequence,https://ieeexplore.ieee.org/document/969363/
Performance of COFDM-based transmitter diversity in a road-to-vehicle communication system,https://ieeexplore.ieee.org/document/969364/
Basic study on traffic information system using LED traffic lights,https://ieeexplore.ieee.org/document/969365/
Real-time high density people counter using morphological tools,https://ieeexplore.ieee.org/document/969366/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
Guest editorial,https://ieeexplore.ieee.org/document/994790/
Conflict resolution problems for air traffic management systems solved with mixed integer programming,https://ieeexplore.ieee.org/document/994791/
"Design, simulation, and evaluation of automated container terminals",https://ieeexplore.ieee.org/document/994792/
Quintic G/sup 2/-splines for the iterative steering of vision-based autonomous vehicles,https://ieeexplore.ieee.org/document/994793/
Detection and classification of vehicles,https://ieeexplore.ieee.org/document/994794/
EMS-Vision: a perceptual system for autonomous vehicles,https://ieeexplore.ieee.org/document/994795/
Adaptations of the A* algorithm for the computation of fastest paths in deterministic discrete-time dynamic networks,https://ieeexplore.ieee.org/document/994796/
Feasibility study on a highly mobile microwave-band broad-band telecommunication system,https://ieeexplore.ieee.org/document/994797/
A robust word boundary detection algorithm for variable noise-level environment in cars,https://ieeexplore.ieee.org/document/994798/
"<span _ngcontent-qlm-c129=""""",https://ieeexplore.ieee.org/author/38227528700
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
Emergency vehicle maneuvers and control laws for automated highway systems,https://ieeexplore.ieee.org/document/1020206/
A hierarchical view on modeling the reliability of a DSRC link for ETC applications,https://ieeexplore.ieee.org/document/1020211/
Investigation of calculation/distance measurement method using spread-spectrum communications system,https://ieeexplore.ieee.org/document/1020214/
Toward vision-based intelligent navigator: its concept and prototype,https://ieeexplore.ieee.org/document/1020216/
Guest editorial,https://ieeexplore.ieee.org/document/1033757/
Vehicle control algorithms for cooperative driving with automated vehicles and intervehicle communications,https://ieeexplore.ieee.org/document/1033758/
Artificial vision in extreme environments for snowcat tracks detection,https://ieeexplore.ieee.org/document/1033759/
Fast obstacle detection for urban traffic situations,https://ieeexplore.ieee.org/document/1033760/
An obstacle detection method by fusion of radar and motion stereo,https://ieeexplore.ieee.org/document/1033761/
An algorithm for distinguishing the types of objects on the road using laser radar and vision,https://ieeexplore.ieee.org/document/1033762/
Depth-based target segmentation for intelligent vehicles: fusion of radar and binocular stereo,https://ieeexplore.ieee.org/document/1033763/
Development of night-vision system,https://ieeexplore.ieee.org/document/1033764/
Adaptive control of a hybrid electric vehicle,https://ieeexplore.ieee.org/document/1166509/
Modeling and simulation for hybrid electric vehicles. I. Modeling,https://ieeexplore.ieee.org/document/1166510/
Modeling and simulation for hybrid electric vehicles. II. Simulation,https://ieeexplore.ieee.org/document/1166511/
Preceding vehicle recognition based on learning from sample images,https://ieeexplore.ieee.org/document/1166512/
Accurate road following and reconstruction by computer vision,https://ieeexplore.ieee.org/document/1166513/
Freeway ramp metering: an overview,https://ieeexplore.ieee.org/document/1166514/
Traffic flow modeling of large-scale motorway networks using the macroscopic modeling tool METANET,https://ieeexplore.ieee.org/document/1166515/
A self-describing data transfer model for ITS applications,https://ieeexplore.ieee.org/document/1166516/
Heuristic techniques for accelerating hierarchical routing on road networks,https://ieeexplore.ieee.org/document/1166517/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
Fuzzy-logic-based virtual rumble strip for road departure warning systems,https://ieeexplore.ieee.org/document/1200895/
Automated lane change controller design,https://ieeexplore.ieee.org/document/1200896/
Performance analysis of caching and prefetching strategies for palmtop-based navigational tools,https://ieeexplore.ieee.org/document/1200897/
A compact integrated visual motion sensor for ITS applications,https://ieeexplore.ieee.org/document/1200898/
Distributed architecture for real-time coordination of bus holding in transit networks,https://ieeexplore.ieee.org/document/1200899/
IEEE 5th International Conference on Intelligent Transportation Systems (ITSC 2002),https://ieeexplore.ieee.org/document/1253208/
Guest Editorial: IEEE 5th international conference on intelligent transportation systems papers,https://ieeexplore.ieee.org/document/1253213/
Trajectory segmentation for the autonomous control of backward motion for truck and trailer,https://ieeexplore.ieee.org/document/1253214/
Highway overhead structure detection using video image sequences,https://ieeexplore.ieee.org/document/1253215/
Computer vision algorithms for intersection monitoring,https://ieeexplore.ieee.org/document/1253216/
Dynamic camera calibration of roadside traffic management cameras for vehicle speed estimation,https://ieeexplore.ieee.org/document/1253217/
Methods of analyzing traffic imagery collected from aerial platforms,https://ieeexplore.ieee.org/document/1253218/
Guest editorial adaptive cruise control systems special issue,https://ieeexplore.ieee.org/document/1255572/
"ACC radar sensor technology, test requirements, and test solutions",https://ieeexplore.ieee.org/document/1255573/
Methodology for assessing adaptive cruise control behavior,https://ieeexplore.ieee.org/document/1255574/
Adaptive fuzzy control for inter-vehicle gap keeping,https://ieeexplore.ieee.org/document/1255575/
Research advances in intelligent collision avoidance and adaptive cruise control,https://ieeexplore.ieee.org/document/1255576/
Learning-based spatio-temporal vehicle tracking and indexing for transportation multimedia database systems,https://ieeexplore.ieee.org/document/1255577/
Analysis of traffic flow with mixed manual and semiautomated vehicles,https://ieeexplore.ieee.org/document/1260584/
Performance evaluation of soft handoff for multimedia services in intelligent transportation systems based on CDMA,https://ieeexplore.ieee.org/document/1260585/
On spacing policies for highway vehicle automation,https://ieeexplore.ieee.org/document/1260586/
Determining driver visual attention with one camera,https://ieeexplore.ieee.org/document/1260587/
Three-feature based automatic lane detection algorithm (TFALDA) for autonomous driving,https://ieeexplore.ieee.org/document/1260588/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
Evaluation of adaptive neural network models for freeway incident detection,https://ieeexplore.ieee.org/document/1271284/
Infrared transmission for intervehicle ranging and vehicle-to-roadside communication systems using spread-spectrum technique,https://ieeexplore.ieee.org/document/1271285/
Minimum sensor second-order sliding mode longitudinal control of passenger vehicles,https://ieeexplore.ieee.org/document/1271286/
Predictive multiple sampling algorithm with overlapping integration intervals for linear wide dynamic range integrating image sensors,https://ieeexplore.ieee.org/document/1271287/
Automatic license plate recognition,https://ieeexplore.ieee.org/document/1271288/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
Visual sign information extraction and identification by deformable models for intelligent vehicles,https://ieeexplore.ieee.org/document/1303537/
VIRTUOUS: vision-based road transportation for unmanned operation on urban-like scenarios,https://ieeexplore.ieee.org/document/1303538/
Simultaneous registration and fusion of multiple dissimilar sensors for cooperative driving,https://ieeexplore.ieee.org/document/1303539/
Modeling of traffic flow of automated vehicles,https://ieeexplore.ieee.org/document/1303540/
In-vehicle WLAN radio-frequency communication characterization,https://ieeexplore.ieee.org/document/1303541/
Knowledge-based gear-position decision,https://ieeexplore.ieee.org/document/1303542/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
A novel method for resolving vehicle occlusion in a monocular traffic-image sequence,https://ieeexplore.ieee.org/document/1331384/
An HMM/MRF-based stochastic framework for robust vehicle tracking,https://ieeexplore.ieee.org/document/1331385/
Vehicle Reidentification using multidetector fusion,https://ieeexplore.ieee.org/document/1331386/
Supervising passenger land-transport systems,https://ieeexplore.ieee.org/document/1331387/
Modeling traffic signal control using Petri nets,https://ieeexplore.ieee.org/document/1331388/
A qualitative model of cross-lane inhomogeneities in traffic flow,https://ieeexplore.ieee.org/document/1331389/
A simple and effective method for predicting travel times on freeways,https://ieeexplore.ieee.org/document/1331390/
A car test for the estimation of GPS/INS alignment errors,https://ieeexplore.ieee.org/document/1331391/
"Comment on ""Content-Based Event Retrieval Using Semantic Scene Interpretation for Automated Traffic Surveillance",https://ieeexplore.ieee.org/document/1331392/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
President's Message,https://ieeexplore.ieee.org/document/1363995/
Advances and Trends in Research and Development of Intelligent Transportation Systems: An Introduction to the Special Issue,https://ieeexplore.ieee.org/document/1363996/
Urban traffic control structure based on hybrid Petri nets,https://ieeexplore.ieee.org/document/1363997/
An enhanced 0-1 mixed-integer LP formulation for traffic signal control,https://ieeexplore.ieee.org/document/1363998/
Freeway traffic stream modeling based on principal curves and its analysis,https://ieeexplore.ieee.org/document/1363999/
Dynamical analysis of freeway traffic,https://ieeexplore.ieee.org/document/1364000/
Spatial-temporal traffic data analysis based on global data management using MAS,https://ieeexplore.ieee.org/document/1364001/
Travel-time prediction with support vector regression,https://ieeexplore.ieee.org/document/1364002/
A new traffic-signal control for modern roundabouts: method and application,https://ieeexplore.ieee.org/document/1364003/
Improving travel-time reliability by the use of trip booking,https://ieeexplore.ieee.org/document/1364004/
A study on cyclist behavior at signalized intersections,https://ieeexplore.ieee.org/document/1364005/
Springrobot: a prototype autonomous vehicle and its algorithms for lane detection,https://ieeexplore.ieee.org/document/1364006/
Color-based road detection in urban traffic scenes,https://ieeexplore.ieee.org/document/1364007/
Pseudoreal-time activity detection for railroad grade-crossing safety,https://ieeexplore.ieee.org/document/1364008/
Stochastic car tracking with line- and color-based features,https://ieeexplore.ieee.org/document/1364009/
"Intelligence and security informatics for homeland security: information, communication, and transportation",https://ieeexplore.ieee.org/document/1364010/
Enterprise-wide freight simulation in an integrated logistics and transportation system,https://ieeexplore.ieee.org/document/1364011/
Challenges of intervehicle ad hoc networks,https://ieeexplore.ieee.org/document/1364012/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems publication information,https://ieeexplore.ieee.org/document/1402422/
Guest Editorial Advanced Traveler Information Systems and Vision-Based Techniques for ITS,https://ieeexplore.ieee.org/document/1402423/
Geometric travel planning,https://ieeexplore.ieee.org/document/1402424/
A stimulus-response model of day-to-day network dynamics,https://ieeexplore.ieee.org/document/1402425/
Advanced traveler information system for Hyderabad City,https://ieeexplore.ieee.org/document/1402426/
Traffic-incident detection-algorithm based on nonparametric regression,https://ieeexplore.ieee.org/document/1402427/
Framework for real-time behavior interpretation from traffic video,https://ieeexplore.ieee.org/document/1402428/
Multilevel- and neural-network-based stereo-matching method for real-time obstacle detection using linear cameras,https://ieeexplore.ieee.org/document/1402429/
Pedestrian detection and tracking with night vision,https://ieeexplore.ieee.org/document/1402430/
A new automatic extraction method of container identity codes,https://ieeexplore.ieee.org/document/1402431/
Evaluation of ACC vehicles in mixed traffic: lane change effects and sensitivity analysis,https://ieeexplore.ieee.org/document/1402432/
Information dissemination in self-organizing intervehicle networks,https://ieeexplore.ieee.org/document/1402433/
Optimal coordination of variable speed limits to suppress shock waves,https://ieeexplore.ieee.org/document/1402434/
Motion generation and adaptive control method of automated guided vehicles in road following,https://ieeexplore.ieee.org/document/1402435/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Intelligent Transportation Systems Society Information,https://ieeexplore.ieee.org/document/1402437/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems publication information,https://ieeexplore.ieee.org/document/1438380/
On-road vehicle detection using evolutionary Gabor filter optimization,https://ieeexplore.ieee.org/document/1438381/
Real-time freeway level of service using inductive-signature-based vehicle reidentification system,https://ieeexplore.ieee.org/document/1438382/
Development and field test of a laser-based nonintrusive detection system for identification of vehicles on the highway,https://ieeexplore.ieee.org/document/1438383/
Detecting stress during real-world driving tasks using physiological sensors,https://ieeexplore.ieee.org/document/1438384/
Detection of loitering individuals in public transportation areas,https://ieeexplore.ieee.org/document/1438385/
Optimal vehicle routing with real-time traffic information,https://ieeexplore.ieee.org/document/1438386/
Receding horizon control for aircraft arrival sequencing and scheduling,https://ieeexplore.ieee.org/document/1438387/
Reliable method for driving events recognition,https://ieeexplore.ieee.org/document/1438388/
An expectation-maximization-based interacting multiple model approach for cooperative driving systems,https://ieeexplore.ieee.org/document/1438389/
Range policy of adaptive cruise control vehicles for improved flow stability and string stability,https://ieeexplore.ieee.org/document/1438390/
Acoustic signal processing to diagnose transiting electric trains,https://ieeexplore.ieee.org/document/1438391/
Tracking trains via radio frequency systems,https://ieeexplore.ieee.org/document/1438392/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Intelligent Transportation Systems Society Information,https://ieeexplore.ieee.org/document/1438395/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems publication information,https://ieeexplore.ieee.org/document/1504784/
Guest Editorial Developing and Improving Transportation Systems: The Structure and Operation of IEEE Intelligent Transportation Systems Society,https://ieeexplore.ieee.org/document/1504785/
Real-time hazardous traffic condition warning system: framework and evaluation,https://ieeexplore.ieee.org/document/1504786/
State space reduction for nonstationary stochastic shortest path problems with real-time traffic information,https://ieeexplore.ieee.org/document/1504787/
An approach to tune fuzzy controllers based on reinforcement learning for autonomous vehicle control,https://ieeexplore.ieee.org/document/1504788/
A novel architecture for multilane-free-flow electronic-toll-collection systems in the millimeter-wave range,https://ieeexplore.ieee.org/document/1504789/
In traffic jam IVC-RVC system for ITS using Bluetooth,https://ieeexplore.ieee.org/document/1504790/
Comparative evaluation of microscopic car-following behavior,https://ieeexplore.ieee.org/document/1504791/
Aircraft conflict prediction in the presence of a spatially correlated wind field,https://ieeexplore.ieee.org/document/1504792/
Coordinated road-junction traffic control by dynamic programming,https://ieeexplore.ieee.org/document/1504793/
Lane keeping based on location technology,https://ieeexplore.ieee.org/document/1504794/
IEEE Intelligent Transportation Systems Society Information,https://ieeexplore.ieee.org/document/1504795/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems publication information,https://ieeexplore.ieee.org/document/1549839/
Stability of intersecting aircraft flows using heading-change maneuvers for conflict avoidance,https://ieeexplore.ieee.org/document/1549840/
Data association and tracking for automotive radar networks,https://ieeexplore.ieee.org/document/1549841/
Detection of text on road signs from video,https://ieeexplore.ieee.org/document/1549842/
Airborne video registration and traffic-flow parameter estimation,https://ieeexplore.ieee.org/document/1549843/
Power-steering control architecture for automatic driving,https://ieeexplore.ieee.org/document/1549844/
A vision-based approach to collision prediction at traffic intersections,https://ieeexplore.ieee.org/document/1549845/
A reliable advanced-join system for data multicasting in ITS networks,https://ieeexplore.ieee.org/document/1549846/
Detection of pedestrian crossing using bipolarity feature-an image-based technique,https://ieeexplore.ieee.org/document/1549847/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
IEEE Intelligent Transportation Systems Society Information,https://ieeexplore.ieee.org/document/1549850/
IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6979
